max_depth	min_split	cp	minbucket	ganancia_promedio
6	1500	-0.99	300	10043333
6	1600	-0.99	300	10043333
6	1700	-0.99	300	10820000
6	1800	-0.99	300	10820000
6	1900	-0.99	300	10146667
6	2000	-0.99	300	10576667
6	2100	-0.99	300	10006667
6	2200	-0.99	300	10006667
6	2300	-0.99	300	10006667
6	2400	-0.99	300	10006667
6	2500	-0.99	300	10006667
6	2600	-0.99	300	10006667
6	2700	-0.99	300	10006667
6	2800	-0.99	300	10006667
6	2900	-0.99	300	10006667
6	3000	-0.99	300	10006667
